name;open;high;low;close;volume;marketCap;timestamp
2790;391.5181220332;498.4792782981;390.4910343437;477.3928544858;120864251.4185945;7239664561.370581;01/05/2016
2790;477.099348391;689.7685878485;472.6942323095;606.5006080865;124847287.10025153;9507301293.029106;01/06/2016
2790;605.8148046558;632.9395022249;552.8453821045;559.4993553725;99827042.60877399;8883764014.917576;01/07/2016
2790;559.4285622446;560.8877708095;473.6863549746;515.7945548654;67927358.71025527;8165791506.22481;01/08/2016
2790;515.9996597703;560.1443017674;509.5161779176;542.3240997523;50315940.46978662;8690334185.099516;01/09/2016
2790;542.4966789231;656.0440556771;542.4966789231;639.0482130215;86333185.09294672;9945612443.386997;01/10/2016
2790;639.4392551948;714.4421346355;610.7862792573;704.2793530449;76650984.68271334;10889438940.827864;01/11/2016
2790;704.6146774724;938.6591648996;704.6146774724;916.7154769876;93629678.88175292;14632181925.009445;01/12/2016
2790;916.6346618658;1123.8912772088;710.6977444474;898.4381215968;156550936.93522304;14895069452.297155;01/01/2017
2790;899.0194250036;1134.2625102981;889.4963628713;1116.7612821343;171255555.55555555;17688597037.77778;01/02/2017
2790;1116.6162368116;1218.1827389094;837.0038091093;1006.4701277702;423246601.0598032;16478352391.8433;01/03/2017
2790;1006.3949299817;1236.0293577702;996.4221671709;1236.0293577702;387937842.0508968;20635838960.371864;01/04/2017
2790;1236.4053634371;2463.419164754;1236.4053634371;2034.3535119756;1416625357.1756074;34309778303.53049;01/05/2017
2790;2036.0619967301;2662.0906132837;1985.2516021687;2172.1741422736;765435558.3236942;36244401365.77988;01/06/2017
2790;2182.4709724685;2558.2418568104;1607.2469079069;2430.9605071784;753502299.2732686;41492281562.91043;01/07/2017
2790;2429.5989582232;3981.546704235;2250.2656951603;3950.1050950859;1645735359.6209173;65810944850.905396;01/08/2017
2790;3948.4042371725;4195.8674530341;2465.1720214068;3673.1374542309;1013982183.4061135;60470632171.06147;01/09/2017
2790;3675.1183581845;5554.0173182672;3536.6483817628;5551.7980450981;1956806610.226888;91215485346.25804;01/10/2017
2790;5528.2552697998;9720.9658935052;4732.0670201706;8603.2783601303;7133027029.439533;146785757102.39465;01/11/2017
2790;8571.6923931543;17094.1116405718;8137.8749186813;11795.0344864398;10200285358.883846;199584656227.93747;01/12/2017
2790;11758.207128239;14725.973055059;7690.4057247362;8228.8862485911;6699850184.969172;143392401218.1303;01/01/2018
2790;8245.2479097032;9693.1993191213;4879.2027796265;8527.7621509268;5586493195.876288;141466100996.2951;01/02/2018
2790;8519.2780968007;9496.2268635903;5424.8276729009;5659.8732125284;3735250008.2034454;96968536445.44708;01/03/2018
2790;5683.8406449101;7971.6321574642;5297.3542059796;7650.0950448609;7039948056.164272;127557704174.9858;01/04/2018
2790;7659.1354636663;8332.9152032112;6102.1344025656;6408.5598784633;4244664386.124679;105888732005.96075;01/05/2018
2790;6416.8878392613;6650.8491738583;4999.0649131274;5481.4688008217;3887295939.7724357;93819503978.09906;01/06/2018
2790;5488.0426053079;7213.177096712;5262.3445003645;6657.3457688029;4525832406.060087;114429920585.46606;01/07/2018
2790;6647.591340806;6647.591340806;5233.1726555653;6067.4023622726;3846710019.6799865;103830421184.22179;01/08/2018
2790;6073.6356582464;6372.0827943079;5365.3536490347;5709.7207859359;3450538839.5551343;98808965833.26149;01/09/2018
2790;5704.3084877208;6024.096177132;5380.4417220257;5583.3937251436;3611581214.9935374;94465417687.2038;01/10/2018
2790;5584.3556655471;5713.0709555708;3160.7323005552;3549.2968545501;5345604310.456072;61785961694.60845;01/11/2018
2790;3555.6544024759;3807.3779490665;2822.0410177643;3256.9277735026;4118782970.7917747;57721032820.85475;01/12/2018
2790;3260.4199634835;3593.3717936509;2973.9012226825;3020.5271920095;5074355384.897246;52694491628.93327;01/01/2019
2790;3022.7083202564;3713.9123467569;2990.3437769107;3389.5435368152;7337003977.295452;59138562972.686295;01/02/2019
2790;3388.4082508231;3828.8844059932;3293.6376532564;3657.5416361054;7952905817.648567;63604254338.60101;01/03/2019
2790;3658.3664551233;5034.4528108869;3650.2120139364;4770.8309894739;12367809032.040083;84276533988.67715;01/04/2019
2790;4770.8753731484;8089.5115240499;4767.4906753414;7660.2882832461;22615604257.609013;135576594726.32172;01/05/2019
2790;7659.6969334222;12134.1363148774;6721.8045730967;9518.3721769029;24350388290.489574;171923892753.5341;01/06/2019
2790;9503.080437656;11671.5210048483;8167.4775971544;9111.1039678432;14638482370.926918;158455189228.8165;01/07/2019
2790;9102.5608730925;10961.2834677474;8503.1531219064;8746.568906463;10346679900.8414;155786096259.1684;01/08/2019
2790;8746.5047407525;9878.7797241323;7154.3534809799;7609.3250727802;15544273653.427408;135332305526.44792;01/09/2019
2790;7614.5127299767;9044.6239446575;6688.1404175723;8246.4434469295;24388960644.104027;152115762393.02133;01/10/2019
2790;8240.5474381502;8541.1158705525;6002.3726772772;6870.1433113345;15378838512.474981;122639772708.73232;01/11/2019
2790;6871.9458565517;6986.0853849018;5884.5924584415;6411.4605423022;19211879715.90074;118391978671.5381;01/12/2019
2790;6412.6129512502;8656.3837355775;6187.7112133135;8427.6227663074;26232383409.438053;151616926130.17358;01/01/2020
2790;8423.8627834073;9616.4261253834;7722.2240390209;7798.0258168535;32259647607.52371;141410197163.88696;01/02/2020
2790;7798.2522666715;8090.6748940889;3672.9509176186;5837.7196116799;29730737132.325386;106833687451.22139;01/03/2020
2790;5838.0756064679;8690.9686032964;5675.8664290663;7912.4119318642;60730959141.93923;144128231385.6273;01/04/2020
2790;7924.7631469735;9216.8574170959;7749.4812406174;8509.2763909032;25377871783.55369;158990071572.8963;01/05/2020
2790;8512.4281206979;9164.1867324725;8000.9722329493;8133.2710259014;14154208448.539253;151398373045.54288;01/06/2020
2790;8140.9784872491;9680.9493960997;7983.574199975;9613.4304922451;20615481546.110157;185940847551.35245;01/07/2020
2790;9663.7917097775;11057.9331042085;87.8670545977;9051.4829437937;470381025798.3119;169482878058.56277;01/08/2020
2790;9048.8651172567;10095.3534751354;8418.1645893283;9198.4487550556;984114626256.2065;167168870002.51636;01/09/2020
2790;9208.8272865868;12013.0332535275;8894.0713269512;11801.3272514879;896442226289.9628;217843613033.31635;01/10/2020
2790;11801.327339392;16459.8460825994;11378.6289021461;16439.7965966376;976984648885.3397;311907400334.3924;01/11/2020
2790;16447.0327997441;23780.0035607064;14539.3738347306;23741.7359014708;1015499047008.3246;451558286932.6536;01/12/2020
2790;23735.4235072585;34265.788014788;23352.605331416;27312.0930973656;1762902263873.032;504647943162.7754;01/01/2021
2790;27315.9167365389;48134.5047925987;26701.1846845301;37341.9358549721;1870154053085.8655;694087190690.9695;01/02/2021
2790;37359.1472497697;51604.2888471646;37313.1596020687;50237.967577037;1390794987830.7598;910011987201.8535;01/03/2021
2790;50247.1526609501;54253.8958610598;38985.6622764397;48047.0502981945;1572804363192.7869;920643147718.4855;01/04/2021
2790;48017.5045835148;48971.9891471856;25122.6846642976;30515.874605176;1644488185616.5173;581546803686.6561;01/05/2021
2790;30487.3769157901;34060.7504729252;24278.2701092075;29556.5958110663;972527274590.6675;536971674751.5812;01/06/2021
2790;29550.9594747333;35590.7556943671;24947.299512838;35077.2711890843;740527883652.1597;659095171576.2283;01/07/2021
2790;34937.9338645467;43068.2786670111;31646.1699257578;39931.6010147457;897987751673.1738;747341322278.5493;01/08/2021
2790;39881.1220735997;44489.1271378974;33926.7755118915;37833.8887208632;933222445228.9741;698235602459.3395;01/09/2021
2790;37858.2335343027;57469.17465675;37424.3844512734;53052.3037942587;996274298663.9902;999218804450.5066;01/10/2021
2790;53061.8726745168;59496.0786849477;47323.1009268882;50305.0647688581;911416884504.4141;931681803409.8617;01/11/2021
2790;50227.3697950424;52114.6195222936;37893.5296210163;40712.7200439697;844696544565.2135;773110207780.1952;01/12/2021
2790;40717.3785312349;42097.4281230072;29314.532747829;34267.2228558397;812364217884.2739;641003003919.0916;01/01/2022
2790;34269.2049953863;39762.2518461551;30690.8610551745;38507.0272998445;597845513469.1222;729714265831.6763;01/02/2022
2790;38517.1441282791;43792.0570985792;34336.8780679758;41124.3852748717;740964253945.9451;771512842534.3473;01/03/2022
2790;41138.7809304075;42845.9491159657;35754.0106617455;35770.07027293;749656076027.634;648043104233.0883;01/04/2022
2790;35768.5428621234;37649.5109062356;25187.6166923461;29611.3256888569;1033244921167.671;574559313990.2506;01/05/2022
2790;29616.8621813675;29786.8414380831;16871.7849904275;18881.9494246751;860710355666.2723;351690586517.3719;01/06/2022
2790;18914.7344349402;24028.8373843026;18186.5744172739;22859.9361326097;885194632129.8672;425562904954.26776;01/07/2022
2790;22861.6058090425;24534.8497856024;19722.1530957612;19973.0728451732;875987786287.609;375898148322.3556;01/08/2022
2790;19978.2968241317;22369.3783882838;18587.9169066526;19824.3115934208;1119227347010.0747;371073668032.1605;01/09/2022
2790;19823.6132658248;21062.0427466203;18966.9703640052;20729.3850667293;977253074109.3844;401359989093.2386;01/10/2022
2790;20731.9825986413;21482.2734587505;15236.2601352251;16466.5772403399;1238696930086.9644;333815046270.38745;01/11/2022
2790;16468.2687065001;17147.9215244286;15426.7500523712;15426.7500523712;544136585134.9122;305534229788.4141;01/12/2022
2790;15427.1407036181;22010.0779230789;15402.2668115126;21304.3386958563;644132995911.3518;415869578196.2959;01/01/2023
2790;21300.6447506699;23547.526192465;20019.258161715;21883.7625157067;666484022112.1163;411366237351.98315;01/02/2023
2790;21888.9496152281;26916.164751032;18532.8603211747;26205.189572032;835150153464.3181;520579675935.65906;01/03/2023
2790;26200.4480901665;28008.2649092057;24536.774348749;26582.6330079693;488668503310.7675;521427548058.63995;01/04/2023
2790;26544.0558363705;26599.8511481584;23841.5894532209;25453.6743772752;402762192661.3234;479323597763.8741;01/05/2023
2790;25453.2711145966;28843.375742872;22877.9414486362;27918.6860371001;450493268699.051;553382171691.1704;01/06/2023
2790;27913.7359601307;28346.478181434;26121.3310162808;26578.8813617339;350136743228.1723;520651327788.2101;01/07/2023
2790;26577.5276550446;27545.0476608167;23371.0467611107;23913.6412616338;397991071185.71045;459121548318.1983;01/08/2023
2790;23914.5645400039;25730.3900480603;23194.126646377;25488.7260919505;311345833758.511;484935451522.8004;01/09/2023
2790;25488.2356839412;32912.686601357;25197.3661937437;32773.7745707419;450293688788.2239;639911559106.561;01/10/2023
2790;32761.8689369994;35120.1857336074;32061.5056972906;34612.7599048042;539642755285.1462;697223710795.0856;01/11/2023
2790;34629.847588284;41539.8727860858;34527.3074514167;38291.8355514518;662615320930.997;760034166616.0696;01/12/2023
