name;open;high;low;close;volume;marketCap;timestamp
2790;3.5702688147;6.622241073;3.4910418685;6.260738002;93605791.0673732;318156117.8936412;01/03/2017
2790;6.2476853181;14.7523639289;5.9263967485;14.4008800521;41251854.63423796;750387173.8003569;01/04/2017
2790;14.4044936441;34.2936167544;13.6461792468;22.5087639403;273888132.0495186;1191342564.8143053;01/05/2017
2790;22.5559813818;47.911781952;22.5092985206;35.3334221632;223552865.78853685;1859905744.9270203;01/06/2017
2790;35.377023475;49.3089567814;30.5937194564;36.3736060732;210858061.46572104;1968556258.4099467;01/07/2017
2790;36.3861105925;60.6585269248;34.738309871;59.6750646572;535521448.0250359;3168704520.663114;01/08/2017
2790;59.5029408715;77.6462855745;26.7952135101;46.6833718542;110384615.38461539;2462273122.8249917;01/09/2017
2790;46.6781239004;59.2909857941;41.2461707347;47.8575972528;84135712.83440569;2531204391.1192007;01/10/2017
2790;47.8419876131;88.3074465302;43.6447499781;74.258683258;413653763.6254399;4099472680.3965325;01/11/2017
2790;73.964953683;318.3897605346;70.4334229193;193.3810973521;648043355.1857455;10643128649.100689;01/12/2017
2790;193.0228298335;268.6356752863;115.3054246334;131.5119538884;302693711.04815865;7487168062.864523;01/01/2018
2790;131.8315132377;205.1369435203;84.2363670809;166.4028576006;613178144.3298969;9056997345.280283;01/02/2018
2790;166.6275662805;176.7987338543;89.5961350432;94.6408589062;242361778.50697294;5345320800.549631;01/03/2018
2790;94.8827195676;135.6630094539;89.7029483195;122.9216036136;277085457.34924114;6787675601.663826;01/04/2018
2790;122.8114861666;152.9377785629;95.4661271223;100.9697259257;246032790.7939399;5550257381.844523;01/05/2018
2790;100.9735647856;109.2349881782;62.8739465326;69.6516310445;236589970.05731884;3982638828.796304;01/06/2018
2790;69.7629014831;80.3723844351;64.4396340214;68.1973988192;273356158.52092785;3933040878.2932467;01/07/2018
2790;68.7806297057;69.067927111;44.8719410578;53.3886541943;226943874.0588638;3077845370.8590007;01/08/2018
2790;53.2276920424;59.5760925894;41.1565360041;52.6903653912;399174066.7298905;3085063353.5218554;01/09/2018
2790;52.6575885547;53.1785837354;42.6867491166;43.6955368979;353989485.47789365;2512657757.442041;01/10/2018
2790;43.8061693477;49.1014651244;23.8683752443;28.3295385956;381079767.6153438;1682738973.934948;01/11/2018
2790;28.3877026954;32.0223776859;20.2101793837;26.5136916038;324907654.8542627;1610201225.3015537;01/12/2018
2790;26.5051375067;35.8167960847;26.2880561939;27.649504229;569235603.9396819;1659997952.3145413;01/01/2019
2790;27.7062731183;47.1143638585;27.2003542836;40.6567900986;977853756.2839333;2450553230.8522477;01/02/2019
2790;40.6523944689;57.12753644;40.4357977065;54.1275307496;1447709855.2691624;3265853765.5891094;01/03/2019
2790;54.145195178;86.7754580269;53.8822425525;66.230535772;2731145831.489005;4074983237.9147124;01/04/2019
2790;66.2565235422;107.8343035684;64.3988785403;102.3250286708;3752256210.1598196;6334546156.6017885;01/05/2019
2790;102.2618608094;128.6037685813;88.2072112158;107.5710330981;4936168589.569474;6821891453.03725;01/06/2019
2790;107.4805853086;112.2571785031;69.1367344393;88.9910901795;2685798385.66202;5454679893.636331;01/07/2019
2790;89.0314430932;94.2774985031;56.6878567218;58.6479715466;2062452722.7473276;3683822354.396703;01/08/2019
2790;58.6321275016;72.0045761959;47.4140214705;51.4301957497;2035501888.4174721;3226221691.5031686;01/09/2019
2790;51.4586188669;55.8648786775;43.6146818807;52.6905933435;2904439055.8706784;3428854056.8011117;01/10/2019
2790;52.6541445552;58.6250530651;38.955937049;43.0883685594;2400714634.924016;2712351893.666224;01/11/2019
2790;43.0778993115;43.8377794246;32.9975078351;36.8452917307;2737231309.3737535;2392147325.6555614;01/12/2019
2790;36.8332254906;63.1917884835;35.2993923484;61.1797188158;5096392411.085891;3870726190.064896;01/01/2020
2790;61.2058804018;76.979304132;53.0404018958;53.0869728514;3756720001.1050577;3387126169.5144234;01/02/2020
2790;53.0754395543;56.2811808839;22.8758576569;35.6312772605;3046016734.6077113;2295251189.2458105;01/03/2020
2790;35.6277145342;46.8797615042;34.2121054204;42.688485733;5191591455.510754;2738006201.713106;01/04/2020
2790;42.6852045219;45.1076712746;37.1381002651;41.0053424539;2410257362.32612;2701896244.343246;01/05/2020
2790;40.993608457;44.7144203656;36.3295475151;36.9084082972;1250574380.6659482;2421875267.4769745;01/06/2020
2790;36.8806157083;49.8248044349;36.2010389765;49.2394324192;2190957058.4635744;3363450616.964161;01/07/2020
2790;45.9160848509;57.1170373813;0.4468167393;47.4109670776;48548483375.49516;3140029742.3009186;01/08/2020
2790;47.3164299949;53.9660807359;36.1753705393;39.5517492769;57146768781.28028;2547117931.278058;01/09/2020
2790;39.6042369024;51.187828047;37.7149253901;47.6046089638;71405088737.93681;3119361338.170196;01/10/2020
2790;47.6046067545;78.8148697818;44.1375424429;73.3578542932;125968517799.12593;4948511496.836241;01/11/2020
2790;73.3621270086;112.6060831646;57.9538194082;102.0754908967;194539746061.56683;6916006634.642029;01/12/2020
2790;102.0611180273;151.9675832522;94.5260533554;106.8675466139;401560221061.3111;7042340023.562903;01/01/2021
2790;106.8849177061;202.9646431047;104.1774628735;136.442271163;212403064223.63556;9056194230.079645;01/02/2021
2790;136.4540924;191.8926674807;135.6330297048;168.4003665314;109930673560.09554;10903830166.805681;01/03/2021
2790;168.4306067165;279.6078010136;166.2803899781;225.6058569378;169657049892.05383;15434916292.337122;01/04/2021
2790;225.5855412597;339.8430703739;97.3976123546;153.6987237952;183497730132.8527;10442777283.039034;01/05/2021
2790;153.7845893234;162.0323095773;88.703554361;121.5771321324;59472306707.50146;7865429579.114373;01/06/2021
2790;121.5714697708;124.6015528087;88.4168198322;122.1312986401;40668238976.99145;8160037569.971081;01/07/2021
2790;121.7745576687;163.2046260516;114.7930011153;145.3277290022;56305907930.60137;9655938797.322235;01/08/2021
2790;145.1859154538;197.579538934;119.9513611772;132.3148088145;84717357603.785;8656216643.164814;01/09/2021
2790;132.4477145311;183.6442095803;130.9608962727;165.9568458217;73681168027.01486;11414545936.634405;01/10/2021
2790;166.1805950224;255.7657075232;162.6377941355;183.5647174209;72282691990.82718;12435582538.840471;01/11/2021
2790;183.2615317942;191.6809398925;116.7124869444;128.8160475855;37369170883.47616;8963329522.091871;01/12/2021
2790;128.8355059251;134.2960515788;87.3389501417;97.5821512342;27680622311.51226;6700081265.174768;01/01/2022
2790;97.5927964545;125.2379786331;82.8936599684;101.1632677217;22738345820.72136;7047480524.811796;01/02/2022
2790;101.1882098641;120.0817080904;89.5422010446;111.7235994343;22271776629.45138;7718771760.900176;01/03/2022
2790;111.7388810525;117.0993613574;90.9999936935;91.207092475;19255697206.644978;6095298516.792091;01/04/2022
2790;91.2088788146;100.4903663278;52.8811080061;63.718296439;23406329051.433674;4568308149.163631;01/05/2022
2790;63.7632960494;65.2974951275;39.0986280228;51.2004498203;18747294571.54132;3530873789.0344887;01/06/2022
2790;51.2451462686;62.9295688602;46.5782562566;58.6850784196;14890013222.224236;4050206029.729859;01/07/2022
2790;58.6957987453;63.948749592;52.3051371777;53.6506596603;13942707786.22639;3749479993.0691967;01/08/2022
2790;53.6644201232;66.1176476517;50.5588476814;54.4756559903;16328529224.557402;3792686527.755882;01/09/2022
2790;54.4817822871;57.3627602752;50.6052468394;55.7122875493;11938337804.436186;4018617142.0342183;01/10/2022
2790;55.7228438676;79.05389118;49.2687613881;76.0553788364;32197428741.48681;5753696482.782761;01/11/2022
2790;76.0593812324;79.4991669619;58.3218156807;65.2554445104;14395888071.077147;4831222675.180827;01/12/2022
2790;65.2616013039;89.6851545901;64.5456733527;86.829480244;18120704275.82301;6346072751.970841;01/01/2023
2790;86.8099835644;97.7987681233;82.8932338849;88.6727221435;15318152822.172045;6249853825.645073;01/02/2023
2790;88.6824894959;91.9496820232;62.5703894818;82.5250903432;19000063233.67122;6156545654.6562805;01/03/2023
2790;82.5272206164;94.3202708808;76.5026047674;80.4083571692;15828409036.333605;5932443075.567963;01/04/2023
2790;80.3868951801;87.5074037652;69.7417800763;84.6649255565;14441930264.050854;6006293258.985329;01/05/2023
2790;84.6660311842;101.4502300057;66.4962710259;99.0848496648;17709031733.376724;7410467302.94796;01/06/2023
2790;99.1182094439;104.9843031458;79.6555983238;83.8764938378;19577957518.182648;6209424186.049356;01/07/2023
2790;83.871065451;85.6781791811;56.8026517968;58.9750632542;11764996164.927584;4279764195.676269;01/08/2023
2790;58.9666529604;63.9045712561;54.0038755709;62.4457261855;7000662605.410219;4490880721.489721;01/09/2023
2790;62.4449373318;67.7432875715;57.0557276863;65.1826385707;7280518913.957852;4810866979.016056;01/10/2023
2790;65.1786337976;71.523659753;60.36502238;63.7371564494;9155525622.079735;4853445265.449515;01/11/2023
2790;63.7488461325;73.7290424265;62.6297130583;65.9546563784;10974291876.911125;4948210874.179911;01/12/2023
