name;open;high;low;close;volume;marketCap;timestamp
2790;164.7426966135;174.752842947;121.370896567;138.4439560869;5885042064.759374;14868789625.901096;01/11/2019
2790;138.4006012197;138.4006012197;107.775461226;115.5186595185;8111037383.525707;12833152449.41247;01/12/2019
2790;115.5363034004;168.8358210055;113.1856730337;162.3781857827;10453399119.231482;17584489261.98063;01/01/2020
2790;162.3363616038;265.0981509206;162.0041557639;199.3584113318;16386784242.7079;21778009500.145916;01/02/2020
2790;199.2715084446;221.4844431821;85.1049493835;121.1251440367;10033954294.991165;13365651814.44783;01/03/2020
2790;121.1744868355;209.4615572361;118.7183439414;189.7121563303;25474397118.848644;20849563809.184914;01/04/2020
2790;189.9704146989;219.7615375806;167.2342164055;207.7395453499;11179656508.094187;23461052478.245644;01/05/2020
2790;207.6567194363;225.9684667729;195.6425539724;201.4316633985;5481581807.913271;22712070151.07325;01/06/2020
2790;201.2857864913;295.9651286622;199.6901098297;293.3700228326;10708617956.518187;34446808236.328865;01/07/2020
2790;321.6894052031;371.5124524371;2.7700358426;337.3018978172;239560441673.1796;38425114373.58347;01/08/2020
2790;336.8383844971;405.9851093289;273.0995373303;307.0028904797;536881079954.8649;34015755518.14944;01/09/2020
2790;307.3595618539;355.3986674067;285.2710180951;331.0558604449;355505401043.8956;37343561445.75682;01/10/2020
2790;331.05586268;523.1864192748;318.6769296666;515.0296018378;434813485165.9565;59836215903.12158;01/11/2020
2790;515.2388754102;613.4914150216;439.5419508587;603.9894710578;394278868711.01404;70497402966.3846;01/12/2020
2790;603.9116847188;1205.9658674419;589.7833467063;1084.5756566109;1821293611785.7922;123240100326.28679;01/01/2021
2790;1084.6122888779;1680.3476868606;1050.7232610185;1171.4802672642;831257546782.0946;134168863788.63686;01/02/2021
2790;1172.3680430222;1660.7381552599;1171.4696681489;1635.7182680735;604596300747.3302;182952479969.45847;01/03/2021
2790;1636.4807692483;2307.2556428302;1624.883163396;2307.2556428302;848729439178.0322;273568231857.4162;01/04/2021
2790;2306.9487840684;3607.5679263567;1426.347169105;2219.1963239567;1256565685696.704;262254785737.4251;01/05/2021
2790;2213.4091270313;2369.1694958666;1434.8353063319;1918.5582501347;665048639947.9777;216636382180.4704;01/06/2021
2790;1918.3314886128;2149.7945643566;1460.5263729487;2137.1957186129;531331756535.9909;250109570924.09134;01/07/2021
2790;2132.3526719438;2932.9853297032;2062.8749399079;2907.0187749437;632179776689.0958;339515286080.94464;01/08/2021
2790;2904.9534140841;3383.2748435939;2282.164573364;2593.3516452936;553753220529.027;299254861543.796;01/09/2021
2790;2593.0147349121;3860.3377545228;2573.2595492627;3709.9819832367;496633346504.35724;437763968949.68805;01/10/2021
2790;3710.6846290616;4300.855253953;3508.4557128769;4087.0994092111;496302069712.471;475135448179.8306;01/11/2021
2790;4080.8918432084;4221.740557489;3115.9092055321;3237.7782157316;548136037578.518;386694842777.0831;01/12/2021
2790;3238.1424255955;3433.7305790477;1922.4039725326;2393.7725893583;431783625093.1966;282188576210.15826;01/01/2022
2790;2393.657341354;2860.7594339684;2054.2414358477;2602.4854105537;370606453235.53436;311364104893.27814;01/02/2022
2790;2603.6050272323;3157.7133785048;2262.9352099475;2963.5368257625;389547446099.7582;351715122184.4492;01/03/2022
2790;2964.4091899702;3236.5783964535;2586.7649030087;2589.4020083208;445961820241.8546;297333219735.6388;01/04/2022
2790;2589.219317852;2789.7139090646;1603.8400675624;1809.0823552475;593676151191.6906;222902685508.09555;01/05/2022
2790;1809.1483257515;1834.0349463235;853.7624817558;1018.5979556832;523570525296.88293;120662310903.43573;01/06/2022
2790;1019.497944368;1741.067113244;1017.3694148888;1647.150468325;510034410548.8081;195414269467.69193;01/07/2022
2790;1647.2130125152;1971.0424793775;1436.568849762;1547.7420927287;542880585170.70044;185978564425.7892;01/08/2022
2790;1548.161314395;1757.8659400154;1249.4307100261;1354.8038059783;494863850909.91473;162220164125.8892;01/09/2022
2790;1355.0232338099;1658.1804279511;1245.184043831;1590.6402650802;389789490219.80853;196346820072.1956;01/10/2022
2790;1590.8377220693;1673.0271368171;1081.8958106829;1242.7104901968;428740284449.7353;160392627970.45242;01/11/2022
2790;1242.9565309222;1261.6172248657;1093.9932312922;1115.7151197191;162366463495.42728;140484370779.73907;01/12/2022
2790;1115.6614503779;1539.138293635;1112.0924980001;1460.7231187806;209717115669.3742;181000850579.49976;01/01/2023
2790;1460.517776617;1623.4180282464;1372.3746995883;1518.2309214999;205983197847.26562;180915546942.39865;01/02/2023
2790;1518.49351434;1702.2826038721;1300.6593946103;1676.57920291;285980224410.2962;207512836069.8034;01/03/2023
2790;1676.2868035671;1944.7416178933;1633.0167020414;1704.6677199417;265619236704.5633;207936702402.5022;01/04/2023
2790;1697.3268614119;1799.6832340919;1594.3952676137;1752.5387267062;183752624117.6823;204673325902.81747;01/05/2023
2790;1752.3894878987;1782.5579522569;1497.903804403;1770.8977671584;192822236715.6219;217336374253.13892;01/06/2023
2790;1771.0213473577;1805.4357132731;1682.0924579152;1687.8047031994;162687439078.6055;204344003865.90378;01/07/2023
2790;1687.7000722223;1707.1648997157;1427.2503303404;1517.5853613269;153367109026.3466;179874085666.3656;01/08/2023
2790;1517.4415511627;1599.6958301475;1426.6373582142;1579.4985858465;124286538137.92159;185289297796.7184;01/09/2023
2790;1579.4983184744;1768.6530507379;1444.0307378969;1717.2203309476;182095318242.64572;206481852983.70416;01/10/2023
2790;1716.5620306397;2000.6391877634;1676.4255941904;1883.8359663976;298552121322.5519;233302343622.75787;01/11/2023
2790;1884.0812520807;2199.1881408198;1876.98955164;2066.9901846214;322863696229.4937;251744630060.69516;01/12/2023
